report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
172,20200418140213,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,26,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
173,20200418140214,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,26,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
174,20200418140215,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,26,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
175,20200418140216,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-102,-11,2147483647,2147483647,-16,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
176,20200418140217,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-102,-11,2147483647,2147483647,-16,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
177,20200418140218,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-11,2147483647,2147483647,-16,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
178,20200418140219,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-11,2147483647,2147483647,-16,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
179,20200418140220,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-11,2147483647,2147483647,50,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
180,20200418140221,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-102,-13,2147483647,2147483647,50,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
181,20200418140222,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-102,-13,2147483647,2147483647,50,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
182,20200418140223,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-102,-13,2147483647,2147483647,50,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
183,20200418140224,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-12,2147483647,2147483647,50,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
184,20200418140225,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-12,2147483647,2147483647,20,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
185,20200418140226,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-12,2147483647,2147483647,20,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
186,20200418140227,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-103,-15,2147483647,2147483647,-10,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
187,20200418140228,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-103,-15,2147483647,2147483647,-10,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
188,20200418140229,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,2,0,-99,LTE,510,10,3942,44174616,172557,24,247,-103,-16,2147483647,2147483647,-28,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
189,20200418140230,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,2,0,-99,LTE,510,10,3942,44174616,172557,24,247,-103,-16,2147483647,2147483647,-28,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
190,20200418140231,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,12,2,0,-99,LTE,510,10,3942,44174616,172557,24,247,-103,-16,2147483647,2147483647,58,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
191,20200418140232,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-105,LTE,510,10,3942,44230178,172774,34,113,-101,-10,2147483647,2147483647,58,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
192,20200418140233,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-105,LTE,510,10,3942,44230178,172774,34,113,-101,-10,2147483647,2147483647,58,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
193,20200418140234,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-104,-9,2147483647,2147483647,58,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
194,20200418140235,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-104,-9,2147483647,2147483647,58,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
195,20200418140236,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-100,LTE,510,10,3942,44230178,172774,34,113,-104,-9,2147483647,2147483647,-2,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
196,20200418140237,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-109,LTE,510,10,3942,44230178,172774,34,113,-106,-12,2147483647,2147483647,-2,1,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
197,20200418140238,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-109,LTE,510,10,3942,44230178,172774,34,113,-106,-12,2147483647,2147483647,38,1,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
198,20200418140239,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-86,-8,2147483647,2147483647,38,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
199,20200418140240,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-86,-8,2147483647,2147483647,38,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
200,20200418140241,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,12,1,0,-95,LTE,510,10,3942,44230178,172774,34,113,-93,-7,2147483647,2147483647,38,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
