1,-103,-7.4276391,109.2581678
1,-91,-7.4276391,109.2581678
1,-91,-7.4276391,109.2581678
1,-103,-7.4276391,109.2581678
1,-103,-7.4276391,109.2581678
1,-103,-7.4276391,109.2581678
1,-101,-7.4276391,109.2581678
1,-101,-7.4276391,109.2581678
1,-101,-7.427663,109.2581711
1,-101,-7.427663,109.2581711
1,-100,-7.427663,109.2581711
1,-100,-7.427663,109.2581711
1,-100,-7.427663,109.2581711
1,-109,-7.427663,109.2581711
1,-109,-7.427663,109.2581711
1,-97,-7.427663,109.2581711
1,-97,-7.427663,109.2581711
1,-97,-7.427663,109.2581711
1,-98,-7.427663,109.2581711
1,-98,-7.427663,109.2581711
1,-104,-7.427663,109.2581711
1,-104,-7.427663,109.2581711
1,-104,-7.427663,109.2581711
1,-92,-7.427663,109.2581711
1,-92,-7.4276439,109.2581501
1,-81,-7.4276439,109.2581501
1,-81,-7.4276439,109.2581501
1,-88,-7.4276439,109.2581501
1,-88,-7.4276439,109.2581501
1,-88,-7.4307931,109.2576915
1,-95,-7.4307931,109.2576915
1,-95,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-103,-7.4307931,109.2576915
1,-103,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-106,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-109,-7.4273208,109.2562047
1,-109,-7.4273208,109.2562047
1,-109,-7.4273208,109.2562047
1,-103,-7.4273208,109.2562047
1,-103,-7.4273208,109.2562047
1,-105,-7.4273208,109.2562047
1,-105,-7.4273208,109.2562047
1,-105,-7.4273208,109.2562047
1,-105,-7.4273208,109.2562047
1,-105,-7.4273208,109.2562047
1,-102,-7.4273208,109.2562047
1,-102,-7.4273208,109.2562047
1,-102,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-106,-7.4273208,109.2562047
1,-106,-7.4276313,109.2636386
1,-100,-7.4276313,109.2636386
1,-100,-7.4276313,109.2636386
1,-100,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-106,-7.4276313,109.2636386
1,-106,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-105,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-107,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-108,-7.4276313,109.2636386
1,-96,-7.43218,109.2554613
1,-96,-7.43218,109.2554613
1,-96,-7.43218,109.2554613
1,-103,-7.43218,109.2554613
1,-103,-7.43218,109.2554613
1,-106,-7.43218,109.2554613
1,-106,-7.43218,109.2554613
1,-106,-7.43218,109.2554613
1,-108,-7.43218,109.2554613
1,-108,-7.43218,109.2554613
1,-86,-7.43218,109.2554613
1,-86,-7.43218,109.2554613
1,-93,-7.43218,109.2554613
1,-93,-7.43218,109.2554613
1,-93,-7.43218,109.2554613
1,-92,-7.43218,109.2554613
1,-92,-7.43218,109.2554613
1,-95,-7.43218,109.2554613
1,-95,-7.43218,109.2554613
1,-95,-7.43218,109.2554613
1,-110,-7.43218,109.2554613
1,-110,-7.4307931,109.2576915
1,-102,-7.4307931,109.2576915
1,-102,-7.4307931,109.2576915
1,-107,-7.4307931,109.2576915
1,-107,-7.4307931,109.2576915
1,-107,-7.4307931,109.2576915
1,-113,-7.4307931,109.2576915
1,-113,-7.4307931,109.2576915
1,-113,-7.4307931,109.2576915
1,-117,-7.4307931,109.2576915
1,-117,-7.4307931,109.2576915
1,-117,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-106,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-105,-7.4307931,109.2576915
1,-100,-7.4307931,109.2576915
1,-100,-7.4307931,109.2576915
1,-100,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-101,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-109,-7.4307931,109.2576915
1,-103,-7.4307931,109.2576915
1,-103,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-103,-7.426156,109.260665
1,-103,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-103,-7.426156,109.260665
1,-103,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-104,-7.426156,109.260665
1,-102,-7.426156,109.260665
1,-102,-7.426156,109.260665
1,-101,-7.426156,109.260665
1,-101,-7.4276313,109.2636386
1,-101,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-102,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-99,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-103,-7.4276313,109.2636386
1,-101,-7.4276313,109.2636386
1,-101,-7.4276313,109.2636386
1,-104,-7.4276313,109.2636386
1,-104,-7.4276313,109.2636386
1,-104,-7.4276313,109.2636386
